water_saturation,water_relative_permeability,oil_relative_permeability,water_oil_capillary_pressure,iteration,N_w,N_o,coef_water,day,well_type,oil_prod,water_prod,gas_prod,res_vol_prod,oil_inj,water_inj,gas_inj,res_vol_inj
0.6,0.06,0.029086645389811698,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.66,0.1,0.015531197465550576,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
0.66,0.1,0.015531197465550576,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.72,0.15,0.007339587779091487,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
0.72,0.15,0.007339587779091487,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.78,0.22,0.0028928461033121185,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
0.78,0.22,0.0028928461033121185,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.84,0.31,0.0008460329400326545,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
0.84,0.31,0.0008460329400326545,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.91,0.44,9.176947863111007e-05,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
0.91,0.44,9.176947863111007e-05,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
1.0,0.68,0.0,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,PROD,43899.3,0.0,351.2,286207.1,0.0,0.0,0.0,0.0
1.0,0.68,0.0,0.0,609,4.597209263152738,3.86064816373092,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252808.6
0.12,0.0,0.5811618373406034,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.12,0.0,0.5811618373406034,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.18,0.0,0.4306161867551452,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.18,0.0,0.4306161867551452,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.24,0.0,0.31187841005368616,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.24,0.0,0.31187841005368616,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.3,0.0,0.21996434966827777,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.3,0.0,0.21996434966827777,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.36,0.0,0.15035669746441563,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.36,0.0,0.15035669746441563,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.42,0.01,0.09899564521775114,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.42,0.01,0.09899564521775114,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.48,0.02,0.06226890660936083,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.48,0.02,0.06226890660936083,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.54,0.03,0.03700100242609535,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.54,0.03,0.03700100242609535,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.6,0.04,0.02044166798165857,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.6,0.04,0.02044166798165857,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.66,0.07,0.010253193917163539,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.66,0.07,0.010253193917163539,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.72,0.1,0.004496438203720385,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.72,0.1,0.004496438203720385,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.78,0.14,0.0016151280897489116,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.78,0.14,0.0016151280897489116,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.84,0.2,0.00041786178987236527,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.84,0.2,0.00041786178987236527,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.91,0.29,3.632113486811514e-05,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
0.91,0.29,3.632113486811514e-05,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
1.0,0.44,0.0,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,PROD,43742.0,0.0,350.7,285555.6,0.0,0.0,0.0,0.0
1.0,0.44,0.0,0.0,610,4.597209263152738,4.245573787721105,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252721.1
0.12,0.0,0.8119481972952322,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.12,0.0,0.8119481972952322,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.18,0.0,0.7236858137573822,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.18,0.0,0.7236858137573822,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.24,0.0,0.6393997390330629,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.24,0.0,0.6393997390330629,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.3,0.0,0.5592036257107312,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.3,0.0,0.5592036257107312,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.36,0.01,0.48322417035680654,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.36,0.01,0.48322417035680654,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.42,0.01,0.41160394490883184,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.42,0.01,0.41160394490883184,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.48,0.03,0.34450519218571635,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.48,0.03,0.34450519218571635,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.54,0.04,0.28211506036441003,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.54,0.04,0.28211506036441003,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.6,0.07,0.2246530763032018,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.6,0.07,0.2246530763032018,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.66,0.11,0.17238228648715379,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.66,0.11,0.17238228648715379,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.72,0.16,0.12562681479582005,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.72,0.16,0.12562681479582005,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.78,0.24,0.08480167154945058,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.78,0.24,0.08480167154945058,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.84,0.33,0.05046900469249222,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.84,0.33,0.05046900469249222,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.91,0.48,0.01976157369698431,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
0.91,0.48,0.01976157369698431,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
1.0,0.74,0.0,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,PROD,44909.0,0.0,353.5,289268.8,0.0,0.0,0.0,0.0
1.0,0.74,0.0,0.0,611,4.597209263152738,1.6296115390641384,0.74,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252665.6
0.12,0.0,0.8507320680128045,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.12,0.0,0.8507320680128045,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.18,0.0,0.7780527164035661,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.18,0.0,0.7780527164035661,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.24,0.0,0.7067680426848975,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.24,0.0,0.7067680426848975,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.3,0.0,0.6369583384651346,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.3,0.0,0.6369583384651346,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.36,0.01,0.568715745876189,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.36,0.01,0.568715745876189,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.42,0.02,0.5021472756983772,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.42,0.02,0.5021472756983772,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.48,0.03,0.4373789852238455,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.48,0.03,0.4373789852238455,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.54,0.05,0.37456194713677643,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.54,0.05,0.37456194713677643,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.6,0.09,0.3138811124167432,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.6,0.09,0.3138811124167432,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.66,0.14,0.2555691199699314,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.66,0.14,0.2555691199699314,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.72,0.21,0.1999291918405569,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.72,0.21,0.1999291918405569,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.78,0.3,0.14737639103689676,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.78,0.3,0.14737639103689676,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.84,0.42,0.09852135273197218,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.84,0.42,0.09852135273197218,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.91,0.6,0.04759215690542322,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
0.91,0.6,0.04759215690542322,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
1.0,0.93,0.0,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,PROD,45114.9,0.0,354.0,290144.9,0.0,0.0,0.0,0.0
1.0,0.93,0.0,0.0,612,4.597209263152738,1.2645997032799632,0.93,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252873.1
0.12,0.0,0.5920176685284797,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.12,0.0,0.5920176685284797,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.18,0.0,0.44316764116501095,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.18,0.0,0.44316764116501095,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.24,0.0,0.32451938956810306,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.24,0.0,0.32451938956810306,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.3,0.0,0.23162124671817058,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.3,0.0,0.23162124671817058,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.36,0.01,0.16039221251743122,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.36,0.01,0.16039221251743122,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.42,0.01,0.10711888765536626,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.42,0.01,0.10711888765536626,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.48,0.03,0.06845216014108738,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.48,0.03,0.06845216014108738,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.54,0.05,0.041403598016751524,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.54,0.05,0.041403598016751524,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.6,0.08,0.023341486886855316,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.6,0.08,0.023341486886855316,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.66,0.12,0.01198642877054548,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.66,0.12,0.01198642877054548,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.72,0.17,0.005406384292989261,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.72,0.17,0.005406384292989261,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.78,0.25,0.002010983121727199,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.78,0.25,0.002010983121727199,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.84,0.35,0.0005448250100892389,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.84,0.35,0.0005448250100892389,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.91,0.51,5.14706984843549e-05,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
0.91,0.51,5.14706984843549e-05,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
1.0,0.79,0.0,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,PROD,43775.8,0.0,351.3,286120.3,0.0,0.0,0.0,0.0
1.0,0.79,0.0,0.0,613,4.597209263152738,4.1007977249169745,0.79,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252772.5
0.12,0.0,0.5580909101261348,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.12,0.0,0.5580909101261348,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.18,0.0,0.4043709813943495,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.18,0.0,0.4043709813943495,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.24,0.0,0.2859024877449326,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.24,0.0,0.2859024877449326,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.3,0.0,0.1964569968871081,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.3,0.0,0.1964569968871081,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.36,0.0,0.13052862334475357,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.36,0.0,0.13052862334475357,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.42,0.01,0.08330133668102446,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.42,0.01,0.08330133668102446,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.48,0.02,0.050615013894995044,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.48,0.02,0.050615013894995044,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.54,0.03,0.02893006148349948,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.54,0.03,0.02893006148349948,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.6,0.04,0.015290386898054882,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.6,0.04,0.015290386898054882,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.66,0.07,0.0072844342678019675,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.66,0.07,0.0072844342678019675,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.72,0.1,0.003003903491233848,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.72,0.1,0.003003903491233848,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.78,0.14,0.0009996227712112645,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.78,0.14,0.0009996227712112645,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.84,0.2,0.00023379593149220847,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.84,0.2,0.00023379593149220847,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.91,0.29,1.693492931459738e-05,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
0.91,0.29,1.693492931459738e-05,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
1.0,0.44,0.0,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,PROD,43635.1,0.0,350.6,285391.5,0.0,0.0,0.0,0.0
1.0,0.44,0.0,0.0,614,4.597209263152738,4.562450333659321,0.44,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252810.8
0.12,0.0,0.8253554163461087,0.0,615,4.597209263152738,1.5014950748705829,0.25,3650,PROD,44985.5,0.0,353.6,289541.7,0.0,0.0,0.0,0.0
0.12,0.0,0.8253554163461087,0.0,615,4.597209263152738,1.5014950748705829,0.25,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252728.0
